"ID","Z","Z_SE","psm_crit","alpha","coho.pres.m","score.coho.pres","cols.coho.pres","chin.pres.m","score.chin.pres","cols.chin.pres","numspp","score.numspp","cols.numspp"
1322,-0.221784277006034,0.123164770841084,0.3,0.95,"5630","6.40315859412911","#3C8CC3","-9999","-9999","-9999","2","1.32568067971459","#3989C1"
387,0.277999065338762,0.131276687094474,0.3,0.95,"5854","6.40511547702486","#3D8DC3","4060","7.58879119969377","#559FCD","3","0.841916354889527","#105BA4"
2784,0.812274833109954,0.142094869747481,0.3,0.95,"6366","6.40514917872336","#3D8DC3","4338","7.61275965002442","#59A2CF","2","1.92473117035324","#91C3DE"
134,0.313239202083439,0.140024431658527,0.3,0.95,"5867","6.41057938171939","#3D8DC3","-9999","-9999","-9999","1","2.73251110972021","#D4E4F3"
2305,-0.010603398982524,0.12968796817038,0.3,0.95,"5641","6.41138865144472","#3D8DC3","2424","7.93563350162056","#8BBFDC","3","0.478054168001444","#08478D"
918,-0.636086986545004,0.136719989126889,0.3,0.95,"5536","6.41560532915833","#3DA75A","3310","7.71612954214074","#75C477","3","0.0693039704259234","#004B1E"
2929,1.48575886751333,0.132908955023727,0.3,0.95,"7214","6.41614803477172","#3E8EC4","6363","7.31105612532024","#3585BF","3","2.08301843582952","#A1CBE2"
596,0.480020122331591,0.140975821727215,0.3,0.95,"5913","6.41830128580047","#3E8EC4","-9999","-9999","-9999","2","1.64193546398684","#66AAD4"
379,0.315940467751216,0.136765405892233,0.3,0.95,"5779","6.41956728028727","#3E8EC4","289","8.45749903964355","#D9E7F5","3","0.834972694645458","#0F5AA3"
1612,-0.825699905743459,0.141502875763785,0.3,0.95,"5537","6.42063735659164","#3EA85A","5537","7.20453116020647","#39A357","3","0.268413316830591","#005F26"
2085,-0.116938435269571,0.128874271002977,0.3,0.95,"5576","6.42171778494397","#3E8EC4","5576","7.20363345409256","#2B7BBA","3","0.434991681967746","#084489"
1593,-0.36517126306912,0.13555387230703,0.3,0.95,"5516","6.42260491370319","#3F8FC4","5516","7.20728720896926","#2C7CBA","3","0.204059786502473","#083776"
2646,0.482794526774599,0.133133824635156,0.3,0.95,"5880","6.42274428293397","#3F8FC4","2328","8.00637020678573","#9DC9E0","3","1.00156805635446","#1663AA"
2479,-0.162656302806062,0.139138581112342,0.3,0.95,"5554","6.42282865289945","#3F8FC4","3487","7.6842399443477","#62A7D2","2","1.34486099381344","#3C8CC3"
1614,-0.882039318139591,0.10530113446381,0.3,0.95,"5558","6.42355653723619","#3EA85B","2889","7.82398238299886","#84CB83","3","0.406420619339807","#03702E"
2574,-1.03501005481882,0.14184433213153,0.3,0.95,"5543","6.42909189807928","#3FA95B","5543","7.21178071420156","#3BA458","2","1.36381938477477","#69BE70"
614,0.669601281572504,0.138233554477771,0.3,0.95,"6014","6.43924816990624","#4090C5","7250","6.91654066969985","#1A69AE","2","1.79702024432485","#7FB9DA"
716,-0.368500274189676,0.125394272105828,0.3,0.95,"5424","6.43984309427353","#4090C5","-9999","-9999","-9999","1","2.5831544672156","#C0D8EC"
2639,0.682869950784288,0.143100046768133,0.3,0.95,"6004","6.4398577436975","#4090C5","-9999","-9999","-9999","1","2.86378921147639","#DDEAF6"
1950,-0.704680646949713,0.157446863851741,0.3,0.95,"5407","6.44371603648144","#3FA95C","-9999","-9999","-9999","2","1.29888282360358","#359E53"
1556,-1.80501717299095,0.148587988047215,0.3,0.95,"5887","6.44634793164468","#40AA5C","-9999","-9999","-9999","1","2.82469755747864","#F0F9ED"
1318,-0.393731632663039,0.116164637934436,0.3,0.95,"5379","6.44910134254428","#4090C5","-9999","-9999","-9999","1","2.58306642588016","#BFD8EC"
287,-0.988711281802269,0.153199576505092,0.3,0.95,"5407","6.45194818532546","#41AB5D","2486","7.91505366244689","#9AD696","2","1.33912494442037","#57B668"
117,-0.236171182411422,0.128382721159266,0.3,0.95,"5378","6.45260997819564","#4191C5","4146","7.52607145961213","#4E9ACA","3","0.247306803029164","#083B7C"
270,-1.36577791888209,0.158719458963575,0.3,0.95,"5573","6.45294229552375","#41AB5D","-9999","-9999","-9999","1","2.69015919718684","#EBF7E7"
459,-0.420081637983684,0.125986755855175,0.3,0.95,"5350","6.45477865239547","#4191C5","878","8.28051013387316","#CADDF0","2","1.29535691595275","#2B7BBA"
2675,1.24592077070246,0.143092388657061,0.3,0.95,"6606","6.45555610863858","#4191C5","5500","7.43390095602889","#4191C5","3","1.81826140291752","#82BBDB"
2705,0.671978933870021,0.135031537881003,0.3,0.95,"5976","6.45599345473464","#4292C6","2086","8.10406403196325","#AFD1E7","2","1.82920478204415","#84BCDB"
2086,-0.182830009523447,0.137693726723278,0.3,0.95,"5407","6.45629004975948","#4292C6","4307","7.49708948241951","#4896C8","3","0.431141121368956","#084488"
884,0.0130535122150582,0.123912881940353,0.3,0.95,"5459","6.45709059976852","#4292C6","-9999","-9999","-9999","2","1.41347670362351","#4A97C9"
1469,-1.32835835440186,0.131444329841543,0.3,0.95,"5531","6.4581124483055","#42AB5D","5531","7.23823383869404","#3DA75A","3","0.734012738730563","#17813C"
2640,1.05709766170801,0.129707372644001,0.3,0.95,"6388","6.45936960871304","#4392C6","-9999","-9999","-9999","1","3.07393812803335","#E6F0F9"
2674,0.753934718267459,0.142486162960943,0.3,0.95,"5951","6.46049130907851","#4392C6","-9999","-9999","-9999","2","1.82722167625084","#83BBDB"
926,0.418519603261496,0.128458635090186,0.3,0.95,"5658","6.4659784981924","#4393C6","3101","7.82689637673057","#77B5D8","3","0.988130140969771","#1663AA"
115,0.20084497710765,0.143573738043701,0.3,0.95,"5497","6.4706922419022","#4493C6","-9999","-9999","-9999","2","1.50819700870519","#559FCD"
303,-0.939392621966849,0.156361467926779,0.3,0.95,"5323","6.47088982762662","#43AC5E","5128","7.3046751147702","#43AC5E","2","1.34691393228531","#5FB96B"
477,-0.53962956923231,0.108521811766611,0.3,0.95,"5248","6.4749102314258","#44AC5E","5248","7.26669547059364","#3EA85B","3","0.0492282755067173","#00481C"
903,-0.902371191149764,0.132457479037304,0.3,0.95,"5285","6.47700050443753","#45AD5F","-9999","-9999","-9999","1","2.60424399673517","#D5EECF"
1288,-0.477789706563834,0.137315950942926,0.3,0.95,"5230","6.47864237286235","#4493C6","36","8.47498853434219","#DBE9F6","3","0.05103657851612","#08316D"
2612,0.676626957154376,0.137138415348997,0.3,0.95,"5847","6.48236187659016","#4493C7","5147","7.40467749662434","#3D8DC3","2","1.8301334173894","#85BCDB"
2671,0.489576788154957,0.130835947375166,0.3,0.95,"5588","6.48446066088721","#4594C7","2822","7.89450677030773","#84BCDB","3","1.01525663538679","#1764AB"
2961,1.69131169518806,0.143204402360821,0.3,0.95,"7167","6.48524991866956","#4594C7","2843","8.14425133453812","#B8D5EA","3","2.26109374290753","#AFD1E7"
1617,-1.07561685701463,0.12006961905126,0.3,0.95,"5295","6.48591129594186","#46AD5F","2300","7.9669711619896","#A6DBA0","3","0.52022621457568","#0D7835"
1909,-1.29004901449627,0.15484534435932,0.3,0.95,"5377","6.48608012889319","#47AE60","-9999","-9999","-9999","2","1.4679834538812","#91D18D"
1561,-1.84191091096484,0.149249228124776,0.3,0.95,"5741","6.4879242422734","#48AE60","2941","7.89561844988234","#93D28F","3","1.21635031343452","#238B45"
2530,-1.43307347887124,0.156152200698248,0.3,0.95,"5448","6.48883841845481","#49AF61","-9999","-9999","-9999","1","2.71476445031638","#EBF7E8"
872,-0.0105495509978891,0.129229803321576,0.3,0.95,"5295","6.48912506813024","#4594C7","1821","8.08036541049501","#AACFE5","3","0.558868611877509","#084B94"
890,-0.765753216947979,0.119188670601667,0.3,0.95,"5196","6.48921164085167","#4AAF61","-9999","-9999","-9999","2","1.30844712814102","#3DA75A"
2289,0.52892342935517,0.134536103761416,0.3,0.95,"5667","6.48959169969925","#4694C7","4211","7.593431304615","#57A0CE","3","1.14283855999797","#1D6CB1"
1609,-0.447975976500689,0.127757099546865,0.3,0.95,"5169","6.4914553135103","#4695C7","2136","7.98832434466135","#99C7DF","3","0.0732429021793624","#08326F"
680,0.143954109606391,0.124376530220504,0.3,0.95,"5355","6.49229705527834","#4695C7","-9999","-9999","-9999","2","1.47547733701186","#519CCC"
50,-0.613700733264138,0.12945339029778,0.3,0.95,"5167","6.49280720805866","#4BAF61","4865","7.35651342029887","#47AE60","3","0.132492615930026","#005522"
1517,0.764243078708596,0.146948140603636,0.3,0.95,"5774","6.49334640024836","#4795C8","-9999","-9999","-9999","3","1.2793488593273","#2474B6"
67,-1.23419370638751,0.153136482690877,0.3,0.95,"5290","6.49489230261867","#4BB062","3512","7.69332451511237","#6FC173","2","1.42733280507249","#85CC84"
1308,-1.03128190033223,0.142173545662847,0.3,0.95,"5221","6.49627239530669","#4CB062","-9999","-9999","-9999","2","1.36772789033146","#6DC072"
2920,1.84226840389402,0.148360273200564,0.3,0.95,"7631","6.49648608097759","#4795C8","1096","8.6100170974953","#EBF3FB","2","2.84215324138111","#DCE9F6"
2108,1.48290881216217,0.134143233621838,0.3,0.95,"6679","6.49670344675524","#4796C8","-9999","-9999","-9999","1","3.26791757858419","#EEF5FC"
2772,1.59880582189289,0.143062444068636,0.3,0.95,"7030","6.49671268872745","#4896C8","5747","7.48672830821911","#4695C7","2","2.56513910993416","#BBD6EB"
917,0.341460802464115,0.132409628756746,0.3,0.95,"5460","6.49950534163035","#4896C8","-9999","-9999","-9999","2","1.59691076090496","#5FA6D1"
70,-1.27190585233429,0.132635152832542,0.3,0.95,"5309","6.50269750670031","#4DB163","265","8.45291937361149","#E2F4DD","3","0.725292919732878","#17803C"
2564,-1.6759066648719,0.138911458949711,0.3,0.95,"5584","6.50456467082434","#4EB163","4173","7.60051023986283","#67BD6F","2","1.71601626639046","#B1DFAA"
1994,-0.910301067044968,0.143650400094022,0.3,0.95,"5128","6.50789973227684","#4FB264","-9999","-9999","-9999","3","0.330317536531062","#006A2B"
2633,0.316294128082968,0.136990077624813,0.3,0.95,"5372","6.50999933582929","#4896C8","-9999","-9999","-9999","1","2.72814347221755","#D3E4F3"
123,0.743538650120397,0.113386358482328,0.3,0.95,"5686","6.51154117477245","#4996C8","-9999","-9999","-9999","1","2.88014801806967","#DDEAF6"
1527,0.456850872104861,0.136535708827095,0.3,0.95,"5437","6.51291333825397","#4997C8","-9999","-9999","-9999","2","1.63201220048084","#64A9D3"
1918,-0.866228841837885,0.144299969951742,0.3,0.95,"5090","6.51329491104523","#50B264","-9999","-9999","-9999","3","0.277960304122374","#006227"
548,1.59398810852027,0.153837351272215,0.3,0.95,"6971","6.51448284500164","#4997C9","-9999","-9999","-9999","1","3.41356224780282","#F2F8FD"
1513,1.0371928018749,0.150653385870999,0.3,0.95,"6059","6.51635655201596","#4A97C9","-9999","-9999","-9999","2","2.08461332495892","#A1CBE2"
929,-0.57120003078171,0.133786810719926,0.3,0.95,"5041","6.51748315863654","#51B365","1362","8.16742630004558","#C3E7BC","3","0.00127951498666534","#00441B"
852,0.3620345490854,0.129141851431561,0.3,0.95,"5372","6.5185458781569","#4A97C9","-9999","-9999","-9999","2","1.60120564136675","#60A6D1"
147,1.12765357477749,0.126540648430907,0.3,0.95,"6069","6.51922176612093","#4A98C9","-9999","-9999","-9999","2","2.0997656268359","#A3CCE2"
936,-0.944201213811676,0.131228723835644,0.3,0.95,"5100","6.51943508685291","#52B365","3973","7.57428102963718","#61BA6C","3","0.429144963480359","#05712F"
2097,0.0059622435459467,0.135817388860753,0.3,0.95,"5151","6.52008563735065","#4B98C9","-9999","-9999","-9999","1","2.64258958202282","#CADDF0"
383,0.738076686041582,0.136192940236608,0.3,0.95,"5663","6.52040861080291","#4B98C9","-9999","-9999","-9999","2","1.8329946158789","#85BCDB"
363,1.33021672106558,0.139016170160206,0.3,0.95,"6318","6.52491851791029","#4B98C9","4964","7.56501907821311","#529DCC","3","1.86168745383937","#87BDDC"
40,-0.877698902089741,0.144365334001907,0.3,0.95,"5023","6.52793594920795","#53B365","4543","7.4358816127741","#50B264","3","0.296448148901619","#006428"
1607,-1.00900235909397,0.12513202701741,0.3,0.95,"5057","6.52942925671427","#54B466","3875","7.59793598184844","#65BC6E","3","0.446018485287029","#067230"
2138,1.09164182213026,0.154978107554491,0.3,0.95,"6065","6.52968756659542","#4C99CA","1524","8.30460846603991","#CDDFF1","2","2.12959214244428","#A6CDE3"
1537,0.979644548465554,0.148082401571423,0.3,0.95,"5876","6.53089868964038","#4C99CA","-9999","-9999","-9999","2","2.01421600579446","#9BC8E0"
863,0.697513246602179,0.131872377089901,0.3,0.95,"5598","6.53125021595574","#4D99CA","-9999","-9999","-9999","2","1.8247244556218","#83BBDB"
599,0.774135319279839,0.136469253211923,0.3,0.95,"5694","6.53267425289917","#4D99CA","3864","7.71406053733034","#64A9D3","3","1.3922427556431","#4594C7"
2779,1.83828201386607,0.142323690566294,0.3,0.95,"7197","6.53309622808068","#4D9ACA","3604","8.01856738068313","#A0CBE1","2","2.7338875027497","#D4E4F3"
1243,0.119861398808475,0.123354062839325,0.3,0.95,"5135","6.53338043588917","#4E9ACA","2269","7.98602029614738","#96C5DF","3","0.678384120990664","#08509A"
2922,1.54597092555373,0.149396224760112,0.3,0.95,"6619","6.53360708610145","#4E9ACA","6700","7.23718140903388","#2F7FBC","3","2.08642088423723","#A1CBE2"
1525,0.528886245543874,0.13518070961406,0.3,0.95,"5419","6.53369478328692","#4E9ACA","-9999","-9999","-9999","1","2.80659485089154","#DAE8F5"
1935,-1.00718651673733,0.160516933858433,0.3,0.95,"5016","6.53390526886001","#55B466","-9999","-9999","-9999","2","1.34551452127825","#5EB96B"
1305,-0.495940278852202,0.122458070932071,0.3,0.95,"4961","6.53407911031879","#4F9ACB","-9999","-9999","-9999","2","1.29009302268361","#2676B7"
2788,1.68404669403118,0.142397645938701,0.3,0.95,"6978","6.53786799348623","#4F9BCB","3445","8.02331105361255","#A1CBE2","2","2.64292932497662","#CADEF0"
2005,-0.948106528221375,0.158491883285129,0.3,0.95,"4988","6.53836139908308","#55B567","-9999","-9999","-9999","2","1.3390945504355","#56B567"
1314,-0.300499599204434,0.127239820128721,0.3,0.95,"4954","6.53913250989159","#4F9BCB","-9999","-9999","-9999","2","1.30824534261678","#3080BD"
2003,-1.33217976137253,0.1568788449976,0.3,0.95,"5151","6.54001913626043","#56B567","-9999","-9999","-9999","1","2.69139615874028","#EBF7E7"
2324,1.04113091819616,0.141736770457849,0.3,0.95,"5954","6.54098675726945","#509BCB","-9999","-9999","-9999","3","1.65218782513551","#67ABD4"
2287,0.105780468976674,0.13249397240884,0.3,0.95,"5105","6.54121761495566","#509BCB","4667","7.43372021232113","#4090C5","3","0.694331579040859","#09529D"
2593,-1.39225013657001,0.154264965975819,0.3,0.95,"5158","6.54616629609607","#57B668","4453","7.49693945313501","#56B567","2","1.5338123908982","#A0D89A"
882,-0.298917207975665,0.128699363240642,0.3,0.95,"4926","6.54751573546172","#509CCB","-9999","-9999","-9999","2","1.32120369821011","#3686BF"
2313,0.0865782366770984,0.147859745326284,0.3,0.95,"5024","6.54787128641448","#519CCB","2538","7.91700646094652","#88BDDC","2","1.41938896209948","#4A98C9"
607,-0.453964800675751,0.124227224984485,0.3,0.95,"4876","6.55167464379554","#519CCC","3333","7.71057760137346","#64A9D3","3","0.0375483261485657","#08306C"
1588,-1.96499445985296,0.144809301426827,0.3,0.95,"5556","6.55186649762294","#58B668","3569","7.77403569244402","#7FC97F","3","1.35083550014674","#63BB6D"
621,-0.804872653545626,0.125477363159203,0.3,0.95,"4891","6.55263446635219","#59B769","3517","7.67138728629598","#6DC072","2","1.31072404811854","#40AA5C"
1606,-0.230468260558683,0.123929283663195,0.3,0.95,"4901","6.55414744201804","#519CCC","-9999","-9999","-9999","2","1.32848704127754","#3989C1"
473,0.597827445642496,0.0972793932570533,0.3,0.95,"5274","6.55657885063914","#529DCC","4895","7.42527302001536","#4090C5","3","1.06593028220501","#1967AD"
840,-1.40209222618034,0.141844574634632,0.3,0.95,"5119","6.55766404226637","#5AB769","-9999","-9999","-9999","2","1.54872751243802","#A3DA9D"
2794,1.50641430596359,0.136474606278917,0.3,0.95,"6528","6.55823644701139","#529DCC","6528","7.28150818543955","#3282BD","2","2.47100928479027","#BAD5EA"
1574,-1.615466970052,0.112488304612185,0.3,0.95,"5238","6.5620797445622","#5BB769","-9999","-9999","-9999","2","1.66598810128298","#AFDFA9"
710,0.161652628642743,0.131531207171137,0.3,0.95,"5012","6.56381983752175","#529DCC","1240","8.22786000761612","#C6DBEF","3","0.726652335138253","#0A549E"
729,-0.456278708723975,0.119981341167815,0.3,0.95,"4810","6.56731344186034","#539DCC","-9999","-9999","-9999","2","1.30044800729515","#2C7CBB"
2684,1.53606748268014,0.14213185321732,0.3,0.95,"6461","6.57626821839151","#539ECC","5565","7.49980056916926","#4896C8","3","2.12301938051965","#A5CDE3"
2248,-0.814855882163516,0.156154238812755,0.3,0.95,"4771","6.57683152381996","#5CB86A","-9999","-9999","-9999","1","2.5885675690561","#CDEBC6"
2267,-0.652912696024988,0.134725969391507,0.3,0.95,"4750","6.57837575305721","#5DB86A","2944","7.80132714245461","#80CA80","3","0.101359231138718","#005020"
2950,1.60919697502159,0.129439606568861,0.3,0.95,"6551","6.58129557276745","#539ECC","5936","7.43735832737423","#4191C5","3","2.19190405060318","#ABCFE5"
705,-0.590503281096442,0.118994245644831,0.3,0.95,"4726","6.58274727400991","#5EB96B","-9999","-9999","-9999","1","2.57996883176243","#C6E8BF"
723,-0.641276093290948,0.111097765190475,0.3,0.95,"4727","6.58293126742164","#5FB96B","-9999","-9999","-9999","2","1.29271989576976","#2E974E"
1582,-1.0739072687334,0.12915473915323,0.3,0.95,"4827","6.58467489257515","#5FBA6C","4814","7.38762387375644","#4CB062","3","0.549710254081628","#0F7A37"
460,-0.436784385322761,0.139629733372738,0.3,0.95,"4706","6.58803012520257","#549ECD","4457","7.45109774843528","#4292C6","3","0.133176658696813","#083370"
2638,0.438652911558803,0.137387684605453,0.3,0.95,"5136","6.58849230925835","#549ECD","-9999","-9999","-9999","1","2.79995279475191","#D9E8F5"
2070,-1.35041584123529,0.157790099221691,0.3,0.95,"4878","6.59141559439295","#60BA6C","-9999","-9999","-9999","2","1.48072981994415","#95D391"
1940,-1.01185672258524,0.154402977225633,0.3,0.95,"4747","6.59230439509053","#61BB6D","-9999","-9999","-9999","3","0.430779067532476","#057230"
146,0.620245340998172,0.134548228709337,0.3,0.95,"5223","6.59516753132344","#549ECD","-9999","-9999","-9999","2","1.78064979162079","#7DB8DA"
2648,-0.693727026986262,0.128544153015255,0.3,0.95,"4666","6.59579151569854","#62BB6D","4011","7.55404200959641","#5AB769","3","0.105563964584191","#005120"
1862,-1.30833925537263,0.155916427041416,0.3,0.95,"4842","6.59746074996161","#63BB6D","-9999","-9999","-9999","2","1.47471991860838","#93D28F"
2459,-0.569131637682694,0.161284377595016,0.3,0.95,"4642","6.60029566977123","#559FCD","-9999","-9999","-9999","1","2.58047287618918","#BED7EC"
142,0.324375641534655,0.141352757305955,0.3,0.95,"4976","6.60516739874616","#559FCD","-9999","-9999","-9999","1","2.76208709584028","#D7E6F4"
1857,-0.813836670729001,0.150026392435601,0.3,0.95,"4618","6.60816762575824","#64BC6E","-9999","-9999","-9999","2","1.30655863188514","#3BA558"
1577,-1.30467507049557,0.153556815483446,0.3,0.95,"4753","6.608454910213","#65BC6E","3480","7.70339521839424","#71C274","3","0.644262722339876","#157F3B"
2605,0.460806771558962,0.140429109236173,0.3,0.95,"4982","6.61063178006707","#559FCD","-9999","-9999","-9999","1","2.77804406348372","#D8E7F5"
