Model.catch	CentroidX	CentroidY	Catch.Area.ft2	Catch.Area.ha	2b.Ecoreg	2d.Ecoreg	2e.Ecoreg	2f.Ecoreg	2g.Ecoreg	4a.Ecoreg	4b.Ecoreg	4d.Ecoreg	77a.Ecoreg	77b.Ecoreg	77c.Ecoreg	Impervious	conifer.forest	dense.urban	grass.shrub.crops	light.med.urb	mix.deciduous	regrow.veg	Agriculture	Apt.condo	Commercial	Forest.timber	Industrial	Parks.open.space	Residential	FC00.Road	FC01.Road	FC02.Road	FC07.Road	FC08.Road	FC11.Road	FC12.Road	FC14.Road	FC06.FC16.Road	FC17.Road
102	1290320	466047	13759814	128	0.18084931	0.00000000	0.81915069	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	21.47183099	0.07578947	0.17052632	0.17894737	0.12982456	0.40631579	0.00000000	0.02589563	0.11779447	0.00854423	0.15538161	0.00000000	0.07601295	0.08308019	0.02792378	0.07465450	0.00000000	0.00000000	0.01835512	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
103	1412428	468908	3709999	34	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.86684073	0.35602094	0.00785340	0.00785340	0.01832461	0.55235602	0.00000000	0.00000000	0.00000000	0.00000000	0.73613303	0.00352669	0.07362939	0.11429328	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00924097	0.00000000
104	1400632	469368	1722576	16	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.06703911	0.06145251	0.01117318	0.01675978	0.76536313	0.00000000	0.00000000	0.00000000	0.00000000	0.82398036	0.00000000	0.00497162	0.03217506	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
105	1401513	467555	12298068	114	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.33858268	0.27916019	0.01710731	0.02799378	0.01010886	0.57153966	0.00000000	0.00000000	0.00281833	0.00000000	0.26012907	0.00000000	0.61418533	0.06298006	0.00895921	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00745768	0.00000000
106	1406952	469411	1434894	13	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.17449664	0.04026846	0.09395973	0.02684564	0.53020134	0.00000000	0.00000000	0.00547009	0.00000000	0.52531420	0.00000000	0.30838941	0.03353280	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
107	1414039	468231	8285738	77	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.14585764	0.22312139	0.00115607	0.07976879	0.00693642	0.63236994	0.00115607	0.00000000	0.02316004	0.00000000	0.39548185	0.00000000	0.31002091	0.15736884	0.00945263	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01124740	0.00000000
108	1309454	465729	26181262	243	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.76903367	0.00000000	0.01390922	0.00000000	0.19875549	0.00988287	0.00000000	0.00000000	0.00000000	0.92083781	0.00000000	0.06197161	0.01718851	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
109	1271388	464180	77128952	717	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	6.77716298	0.08899676	0.02750809	0.43764003	0.06509833	0.28740353	0.00000000	0.01193469	0.05565447	0.02672524	0.00216225	0.00663380	0.56682305	0.26917052	0.01878463	0.00000000	0.00000000	0.00429872	0.00575833	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
110	1281204	468212	13575989	126	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.25460993	0.20974576	0.00211864	0.18361582	0.02330508	0.53460452	0.00000000	0.00000000	0.36317560	0.00000000	0.00000000	0.00000000	0.21606558	0.40991452	0.02516340	0.00000000	0.00000000	0.00000000	0.00077011	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
111	1402745	469419	1046900	10	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.28828829	0.00000000	0.00000000	0.00000000	0.71171171	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
112	1399795	469757	261525	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
113	1337152	461109	51821168	481	0.42097257	0.00000000	0.50934318	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06968425	0.00000000	0.00000000	1.87188612	0.33296378	0.00147820	0.22135994	0.01164080	0.34830007	0.01903178	0.00000000	0.10689543	0.00418667	0.28017010	0.00000000	0.35788829	0.21354077	0.02010997	0.00000000	0.00000000	0.00000000	0.00160178	0.00000000	0.00000000	0.00000000	0.00071899	0.00000000
114	1464201	468724	1799833	17	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.23783784	0.05405405	0.00000000	0.05945946	0.49729730	0.03783784	0.00000000	0.00000000	0.00000000	0.46050776	0.00000000	0.16329905	0.28143724	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
116	1394833	469465	259587	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.32000000	0.00000000	0.00000000	0.00000000	0.60000000	0.00000000	0.00000000	0.00000000	0.00000000	0.94193854	0.00000000	0.00558580	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
118	1399410	468429	1741946	16	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.52513966	0.07777778	0.00000000	0.17777778	0.02222222	0.62777778	0.00000000	0.00000000	0.00718909	0.00000000	0.30343535	0.00000000	0.52833038	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00440714	0.00000000
119	1346972	468599	1126333	10	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.53448276	0.24166667	0.00000000	0.05000000	0.00000000	0.70833333	0.00000000	0.00000000	0.00000000	0.01707754	0.87921759	0.00000000	0.00000000	0.10369311	0.01593667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
120	1396590	466349	10461408	97	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.30434783	0.24839597	0.03574702	0.09074244	0.01741522	0.57378552	0.00091659	0.00000000	0.08193735	0.00103237	0.22337070	0.00000000	0.51172060	0.09213033	0.00885655	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01096822	0.00000000
122	1415244	462362	40877736	380	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.85909250	0.14090750	0.00000000	0.70191625	0.54485364	0.00000000	0.01581681	0.00755430	0.42610954	0.00070822	0.00000000	0.01393304	0.00218197	0.23507853	0.00000000	0.67161122	0.06888689	0.00888496	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00235040	0.00000000
123	1405253	461597	110593264	1027	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99590494	0.00409506	0.00000000	0.40625000	0.52506964	0.00165390	0.04735376	0.01192549	0.38788301	0.00922702	0.00000000	0.00448402	0.00000000	0.08527687	0.00000000	0.88396583	0.01693220	0.00760224	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00142285	0.00000000
125	1308315	463081	26008114	242	0.24935915	0.00000000	0.75064085	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.03423893	0.47909730	0.00036996	0.09433962	0.01183870	0.37735849	0.00961894	0.00000000	0.04668293	0.00545314	0.58523559	0.00000000	0.09426181	0.25574350	0.00923516	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
126	1299263	459977	59269764	551	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.88819876	0.21437824	0.00340026	0.11836140	0.01101036	0.63406736	0.00000000	0.00000000	0.09131703	0.00779563	0.31976795	0.00000000	0.23930789	0.31856010	0.01494266	0.00000000	0.00000000	0.00260112	0.00175185	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
127	1399337	466756	6737544	63	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.68641618	0.17191977	0.00143266	0.07163324	0.00573066	0.73638968	0.00000000	0.00000000	0.10154813	0.04237375	0.00000000	0.00000000	0.78753697	0.01938555	0.01708263	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01239220	0.00000000
128	1406739	467850	1039694	10	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.56074766	0.16216216	0.00000000	0.03603604	0.00000000	0.80180180	0.00000000	0.00000000	0.12981892	0.00000000	0.40822862	0.00000000	0.05039173	0.39343870	0.00831975	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
129	1407796	467006	2711594	25	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	2.51438849	0.17021277	0.00000000	0.21631206	0.05673759	0.51773050	0.02836879	0.00000000	0.20153828	0.00000000	0.03060783	0.00000000	0.27043872	0.45231624	0.02833758	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01977066	0.00000000
130	1349055	459845	99668256	926	0.37999194	0.00000000	0.05692882	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.56307924	0.00000000	0.00000000	0.83710979	0.38785721	0.00461849	0.18396998	0.00692774	0.33156933	0.01231598	0.00000000	0.02631027	0.00000000	0.53659682	0.00000000	0.35168360	0.04445464	0.00731110	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00232216	0.00000000
131	1379069	464942	17700924	164	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.31947484	0.08473656	0.00271592	0.26833243	0.02281369	0.45518740	0.01195003	0.00000000	0.02572933	0.00000000	0.06125878	0.00000000	0.49769662	0.31783832	0.01688629	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00747588	0.00000000
132	1503827	466052	8679096	81	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.67821229	0.55260244	0.00110742	0.01882614	0.01661130	0.35769657	0.00553710	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.01395514	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
133	1464058	467294	736179	7	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.08000000	0.00000000	0.00000000	0.00000000	0.92000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57364581	0.00000000	0.29906993	0.12728426	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
134	1536306	462426	48914788	454	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.62478104	0.01282689	0.36239207	0.40924353	0.47370487	0.00000000	0.16405024	0.00000000	0.35380691	0.00098116	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.01106778	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
135	1474746	457176	204207152	1897	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12809509	0.87190491	0.00000000	0.47786897	0.75919040	0.00000000	0.00202401	0.00004707	0.22621793	0.00701341	0.00000000	0.00184067	0.00001284	0.04822110	0.00000000	0.94445951	0.00387108	0.01171339	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
136	1432993	463738	20652554	192	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.21134021	0.34815161	0.00093589	0.14131961	0.02012167	0.45016378	0.00889097	0.00000000	0.09790014	0.03967301	0.26925474	0.00000000	0.33909186	0.22500258	0.01983401	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00505647	0.00000000
137	1281109	463925	25368320	236	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.08180428	0.07448434	0.00229183	0.28647823	0.01680672	0.56035141	0.00000000	0.00000000	0.09623562	0.00873692	0.00000000	0.00510877	0.51231252	0.35997114	0.00882013	0.00000000	0.00000000	0.00000000	0.00606118	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
139	1502035	466711	498617	5	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.30769231	0.80000000	0.00000000	0.00000000	0.07272727	0.12727273	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999912	0.00000000	0.02747397	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
140	1462801	466038	2925393	27	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.05844156	0.00000000	0.19155844	0.00649351	0.73051948	0.00649351	0.00000000	0.42358818	0.00000000	0.10463311	0.00000000	0.14857490	0.30081528	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
141	1532325	462152	22230102	207	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.78332353	0.20785353	0.00882294	0.27821522	0.69060052	0.00000000	0.05004352	0.00000000	0.25761532	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00858309	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
142	1500293	466388	3376220	31	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.23850575	0.05459770	0.04310345	0.04885057	0.51724138	0.01149425	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999993	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
143	1407478	466234	697643	6	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.56410256	0.00000000	0.08974359	0.00000000	0.34615385	0.00000000	0.00000000	0.03931810	0.00000000	0.53839858	0.00000000	0.42228332	0.00000000	0.01009279	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00215445	0.00000000
144	1425492	459164	70131400	652	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.64116013	0.35883987	0.00000000	0.67265441	0.36388660	0.00013763	0.03633361	0.00178915	0.56372144	0.00137627	0.00000000	0.02603466	0.00196122	0.46952861	0.00000000	0.47622771	0.02395827	0.01343475	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00145229	0.00000000
145	1383400	464029	20761132	193	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.53917910	0.19357841	0.00232666	0.22149837	0.02233597	0.51140065	0.00558399	0.00000000	0.03730524	0.01215647	0.46329203	0.00000000	0.36908753	0.06150329	0.00868233	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00997869	0.00000000
146	1461422	465433	2412812	22	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.07317073	0.08764940	0.05179283	0.09561753	0.03187251	0.47808765	0.01593625	0.00000000	0.10703154	0.00000000	0.00000000	0.00000000	0.53764565	0.13309490	0.01453574	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
147	1464810	460687	43643452	405	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50422684	0.49577316	0.00000000	0.73835920	0.54235789	0.00000000	0.04578633	0.00154833	0.37137801	0.01747401	0.00000000	0.00368864	0.00132393	0.13140132	0.00000000	0.84049763	0.01815285	0.01618147	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
148	1494533	461491	47181636	438	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12655477	0.87344523	0.00000000	0.44937359	0.62301102	0.00000000	0.00652795	0.00000000	0.34536924	0.00020400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.01234268	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
149	1529636	462035	15167686	141	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.77394962	0.22605038	0.00000000	0.03198976	0.84585987	0.00000000	0.00000000	0.00000000	0.15414013	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00060820	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
150	1352190	464254	6956430	65	0.11388493	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.88611507	0.00000000	0.00000000	2.37186630	0.23034483	0.00827586	0.29379310	0.03034483	0.30620690	0.01103448	0.00000000	0.10728622	0.00000000	0.24891735	0.00000000	0.47962047	0.04489890	0.01895426	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01275554	0.00000000
151	1440343	460170	59667336	554	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	1.22702176	0.44815891	0.00339147	0.02277132	0.01889535	0.48094315	0.01259690	0.00000000	0.01007139	0.00149883	0.69270232	0.00000000	0.22529948	0.06033202	0.01526906	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00301401	0.00000000
152	1375045	460382	21051800	196	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.97576705	0.02423295	0.00000000	1.49746894	0.33011494	0.00229885	0.14482759	0.00965517	0.42068966	0.01241379	0.00000000	0.10458379	0.00163729	0.57310259	0.00513381	0.23323236	0.03585589	0.01405633	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00217107	0.00000000
153	1500848	465594	455898	4	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.04255319	0.21276596	0.14893617	0.12765957	0.40425532	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999945	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
154	1501599	464979	1636321	15	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.18604651	0.20348837	0.04069767	0.09883721	0.35465116	0.01744186	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
